Date,Country,Destination,Category,Visitors,Revenue_USD,Average_Rating,Accommodation_Available,Season,Latitude,Longitude
2024-09,Italy,Rome,Wildlife,234344,51106736.96,4.3,No,Shoulder,41.9028,12.4964
2024-11,Thailand,Bangkok,Luxury,11933,1006964.51,4.2,No,Shoulder,13.7563,100.5018
2025-09,USA,New York,Luxury,531611,201098898.14,4.8,Yes,Peak,40.7128,-74.006
2023-01,Switzerland,Zurich,Urban,257674,98335954.58,3.7,No,Peak,47.3769,8.5417
2025-01,Australia,Perth,Nature,486294,217074941.3,3.6,Yes,Shoulder,-31.9505,115.8605
2024-01,India,Jaipur,Luxury,429965,122324841.55,3.3,Yes,Shoulder,26.9124,75.7873
2024-04,Italy,Rome,Religious,529139,153115339.8,4.7,Yes,Shoulder,41.9028,12.4964
2025-09,India,Kerala,Wildlife,226686,40872657.65,4.9,No,Shoulder,10.8505,76.2711
2022-12,Brazil,Salvador,Religious,39500,3388843.06,3.6,Yes,Shoulder,-12.9777,-38.5016
2022-11,UAE,Dubai,Nature,318814,92353239.41,4.7,No,Off-Peak,25.2048,55.2708
2025-12,Italy,Rome,Religious,530119,52941754.56,4.0,Yes,Off-Peak,41.9028,12.4964
2023-09,Brazil,Salvador,Beach,420973,132448836.63,4.6,No,Off-Peak,-12.9777,-38.5016
2024-01,Japan,Osaka,Luxury,584902,86988381.89,4.3,No,Peak,34.6937,135.5023
2025-10,Brazil,Sao Paulo,Historical,263421,29069577.78,3.5,Yes,Shoulder,-23.5505,-46.6333
2022-07,UAE,Abu Dhabi,Historical,383221,31394319.78,3.8,No,Off-Peak,24.4539,54.3773
2022-12,France,Nice,Luxury,96537,23755068.16,4.2,No,Peak,43.7102,7.262
2024-12,India,Jaipur,Historical,376106,113156035.51,4.6,No,Peak,26.9124,75.7873
2022-06,USA,San Francisco,Nature,411637,120043788.06,3.5,No,Peak,37.7749,-122.4194
2023-06,Italy,Florence,Wildlife,320759,42980385.64,3.5,No,Off-Peak,43.7696,11.2558
2023-12,USA,San Francisco,Urban,85657,36777882.2,4.5,No,Shoulder,37.7749,-122.4194
2022-07,Brazil,Rio de Janeiro,Adventure,485102,93490535.13,4.9,No,Shoulder,-22.9068,-43.1729
2023-10,UAE,Abu Dhabi,Luxury,466607,178115988.17,4.7,Yes,Off-Peak,24.4539,54.3773
2023-09,Australia,Melbourne,Adventure,507278,221626009.69,4.9,No,Shoulder,-37.8136,144.9631
2023-09,Thailand,Chiang Mai,Luxury,259200,47617905.25,4.6,No,Peak,18.7883,98.9853
2022-12,Brazil,Rio de Janeiro,Beach,577133,249674491.86,4.0,Yes,Off-Peak,-22.9068,-43.1729
2025-08,USA,New York,Wildlife,434016,57071487.46,3.7,No,Shoulder,40.7128,-74.006
2022-05,Italy,Milan,Wildlife,400303,178758998.38,4.1,No,Shoulder,45.4642,9.19
2024-11,Switzerland,Lucerne,Beach,443620,165278056.89,3.8,Yes,Peak,47.0502,8.3093
2025-06,Japan,Osaka,Beach,179418,51742627.6,4.4,No,Off-Peak,34.6937,135.5023
2022-07,UAE,Dubai,Urban,16060,2603974.81,4.5,Yes,Off-Peak,25.2048,55.2708
2025-08,Australia,Perth,Adventure,490556,101858034.06,3.2,Yes,Off-Peak,-31.9505,115.8605
2025-11,UAE,Dubai,Adventure,126707,26466761.06,3.8,Yes,Shoulder,25.2048,55.2708
2022-07,Thailand,Phuket,Wildlife,504292,175058794.77,4.0,Yes,Off-Peak,7.8804,98.3923
2023-10,India,Jaipur,Historical,28682,9480592.83,3.5,Yes,Shoulder,26.9124,75.7873
2024-12,Italy,Venice,Luxury,352067,153019292.14,3.6,No,Shoulder,45.4408,12.3155
2024-02,Italy,Venice,Beach,458125,161641937.32,4.8,No,Shoulder,45.4408,12.3155
2025-10,UAE,Abu Dhabi,Nature,9666,1509251.73,4.6,Yes,Shoulder,24.4539,54.3773
2023-09,France,Nice,Nature,388561,96865792.35,3.7,No,Shoulder,43.7102,7.262
2025-02,Australia,Perth,Historical,416612,86960304.25,4.7,Yes,Shoulder,-31.9505,115.8605
2023-09,USA,New York,Historical,145454,24475822.22,3.4,No,Shoulder,40.7128,-74.006
2025-03,Italy,Milan,Adventure,443555,129818895.24,4.0,No,Shoulder,45.4642,9.19
2024-12,Switzerland,Lucerne,Adventure,186649,48746661.98,3.5,No,Off-Peak,47.0502,8.3093
2022-01,Brazil,Rio de Janeiro,Wildlife,381479,49789816.77,4.7,No,Off-Peak,-22.9068,-43.1729
2024-08,Thailand,Phuket,Adventure,470412,52021984.13,3.3,Yes,Off-Peak,7.8804,98.3923
2024-11,India,Delhi,Urban,240765,34245768.75,4.0,No,Shoulder,28.6139,77.209
2023-06,Switzerland,Zurich,Religious,124754,35000489.5,4.6,No,Shoulder,47.3769,8.5417
2025-12,Japan,Nara,Nature,112391,21371407.82,5.0,No,Off-Peak,34.6851,135.8048
2022-08,Australia,Sydney,Nature,465398,73372285.39,4.5,No,Shoulder,-33.8688,151.2093
2022-11,Brazil,Salvador,Adventure,453965,168146023.29,4.7,Yes,Shoulder,-12.9777,-38.5016
2022-11,Australia,Gold Coast,Religious,569939,252044156.95,3.7,No,Shoulder,-28.0167,153.4
2022-04,France,Nice,Urban,436589,174988192.97,3.4,Yes,Peak,43.7102,7.262
2025-08,Italy,Florence,Luxury,264579,69081505.09,4.2,No,Shoulder,43.7696,11.2558
2022-05,UAE,Abu Dhabi,Historical,478947,109705102.65,4.5,No,Off-Peak,24.4539,54.3773
2025-11,Thailand,Phuket,Historical,7593,2660927.49,4.0,No,Peak,7.8804,98.3923
2024-04,Switzerland,Geneva,Nature,233411,61397486.93,3.8,No,Off-Peak,46.2044,6.1432
2025-01,Switzerland,Lucerne,Wildlife,141937,52754058.6,4.8,Yes,Peak,47.0502,8.3093
2022-08,France,Cannes,Adventure,22072,5369583.48,3.2,No,Peak,43.5528,7.0174
2023-06,Italy,Florence,Historical,171699,55320996.59,3.7,No,Shoulder,43.7696,11.2558
2025-05,Italy,Rome,Urban,420594,146625669.41,4.6,No,Shoulder,41.9028,12.4964
2023-02,France,Paris,Wildlife,6139,668152.35,4.3,No,Peak,48.8566,2.3522
2024-04,India,Mumbai,Adventure,131451,33749924.54,3.6,Yes,Shoulder,19.076,72.8777
2023-12,France,Paris,Urban,333572,43610482.45,4.6,Yes,Shoulder,48.8566,2.3522
2025-01,Italy,Rome,Beach,561278,171648981.93,3.5,No,Shoulder,41.9028,12.4964
2025-04,Japan,Kyoto,Wildlife,436709,173891468.44,3.4,Yes,Peak,35.0116,135.7681
2024-04,France,Cannes,Religious,373611,139244208.71,3.6,Yes,Peak,43.5528,7.0174
2025-09,Switzerland,Lucerne,Beach,303761,119596804.81,4.4,No,Peak,47.0502,8.3093
2023-01,Switzerland,Lucerne,Luxury,539273,102111643.98,3.3,Yes,Off-Peak,47.0502,8.3093
2024-08,UAE,Dubai,Historical,257792,71012932.45,5.0,No,Off-Peak,25.2048,55.2708
2023-12,Italy,Milan,Adventure,446307,161656232.31,4.9,Yes,Peak,45.4642,9.19
2023-05,Brazil,Rio de Janeiro,Nature,19463,1843845.58,3.3,No,Shoulder,-22.9068,-43.1729
2025-09,USA,San Francisco,Luxury,449150,49630307.14,4.2,Yes,Off-Peak,37.7749,-122.4194
2024-09,France,Lyon,Nature,87860,38701974.36,3.5,No,Off-Peak,45.764,4.8357
2023-08,Brazil,Salvador,Luxury,74326,26020387.95,4.7,Yes,Peak,-12.9777,-38.5016
2024-06,France,Cannes,Beach,126620,24619653.92,4.5,Yes,Peak,43.5528,7.0174
2022-11,India,Agra,Wildlife,16901,7311642.93,4.1,No,Peak,27.1767,78.0081
2025-11,Australia,Melbourne,Historical,286819,104812039.86,3.3,No,Off-Peak,-37.8136,144.9631
2025-10,Switzerland,Zurich,Historical,280722,73991189.0,4.1,Yes,Off-Peak,47.3769,8.5417
2022-11,Brazil,Rio de Janeiro,Urban,390548,142992008.13,4.8,Yes,Peak,-22.9068,-43.1729
2022-01,Switzerland,Zurich,Nature,51177,4964842.8,3.9,Yes,Peak,47.3769,8.5417
2023-09,India,Mysuru,Nature,240421,56262106.24,4.5,No,Peak,12.2958,76.6394
2024-09,Brazil,Sao Paulo,Beach,130200,19055734.73,4.6,Yes,Off-Peak,-23.5505,-46.6333
2023-08,France,Cannes,Religious,301020,33702994.89,4.0,No,Peak,43.5528,7.0174
2024-06,USA,Orlando,Religious,259367,77531448.01,4.1,Yes,Shoulder,28.5383,-81.3792
2022-01,Switzerland,Zurich,Luxury,162880,14471365.92,4.2,Yes,Off-Peak,47.3769,8.5417
2022-07,India,Mysuru,Nature,327448,90385917.08,3.6,No,Peak,12.2958,76.6394
2022-03,Italy,Florence,Nature,102545,42248167.21,4.1,No,Off-Peak,43.7696,11.2558
2022-09,France,Paris,Luxury,534979,57610432.94,4.2,No,Shoulder,48.8566,2.3522
2023-05,Italy,Venice,Religious,310844,131373716.25,3.9,No,Off-Peak,45.4408,12.3155
2022-05,Thailand,Phuket,Nature,249959,32585000.98,4.6,Yes,Peak,7.8804,98.3923
2024-06,France,Nice,Religious,476404,109768076.14,4.2,Yes,Off-Peak,43.7102,7.262
2022-08,USA,San Francisco,Historical,282880,39127308.01,4.4,Yes,Peak,37.7749,-122.4194
2025-10,Australia,Melbourne,Nature,100643,44112632.2,3.9,Yes,Shoulder,-37.8136,144.9631
2022-02,USA,Orlando,Luxury,187313,74213875.64,4.2,Yes,Peak,28.5383,-81.3792
2022-08,Thailand,Bangkok,Beach,151583,15585400.0,4.6,Yes,Peak,13.7563,100.5018
2025-08,Japan,Nara,Historical,395321,116801466.17,3.7,Yes,Peak,34.6851,135.8048
2022-09,France,Nice,Historical,469971,194981027.56,4.7,No,Peak,43.7102,7.262
2022-11,India,Varanasi,Luxury,58097,22310619.01,3.9,Yes,Off-Peak,25.3176,82.9739
2023-02,UAE,Dubai,Adventure,376136,68360180.79,4.0,Yes,Peak,25.2048,55.2708
2025-06,Brazil,Salvador,Urban,262724,69514115.76,4.8,No,Peak,-12.9777,-38.5016
2022-09,France,Lyon,Luxury,406620,62537907.34,4.8,Yes,Shoulder,45.764,4.8357
2025-10,Switzerland,Zurich,Religious,406078,104558280.1,4.6,No,Shoulder,47.3769,8.5417
2023-06,Switzerland,Geneva,Adventure,412247,36955180.7,4.3,Yes,Off-Peak,46.2044,6.1432
2023-11,India,Varanasi,Nature,560149,246674242.86,3.4,Yes,Off-Peak,25.3176,82.9739
2023-03,Switzerland,Lucerne,Luxury,63624,13442333.33,4.7,Yes,Peak,47.0502,8.3093
2025-02,Japan,Osaka,Beach,381211,129717551.47,3.8,Yes,Shoulder,34.6937,135.5023
2023-08,Japan,Nara,Adventure,573458,149937174.79,3.4,Yes,Shoulder,34.6851,135.8048
2024-07,Japan,Tokyo,Beach,557021,112931316.31,4.3,Yes,Off-Peak,35.6762,139.6503
2022-02,Italy,Florence,Adventure,67448,20035117.79,4.9,Yes,Shoulder,43.7696,11.2558
2025-10,Australia,Sydney,Luxury,396738,117762219.2,3.8,No,Peak,-33.8688,151.2093
2025-06,Italy,Milan,Religious,515866,74519416.97,4.9,No,Peak,45.4642,9.19
2023-08,Brazil,Rio de Janeiro,Urban,401764,51071795.71,4.5,No,Shoulder,-22.9068,-43.1729
2025-04,India,Agra,Nature,338674,107247660.52,3.4,No,Peak,27.1767,78.0081
2023-11,Australia,Sydney,Religious,254556,36177077.23,4.8,Yes,Shoulder,-33.8688,151.2093
2023-05,Australia,Perth,Nature,16949,2920823.19,3.3,No,Peak,-31.9505,115.8605
2024-05,India,Goa,Luxury,409684,179674159.48,4.8,No,Off-Peak,15.2993,74.124
2024-07,Australia,Perth,Nature,111355,15610067.87,3.3,Yes,Off-Peak,-31.9505,115.8605
2022-07,India,Mumbai,Historical,278812,57566044.43,4.8,Yes,Shoulder,19.076,72.8777
2025-03,France,Paris,Wildlife,359366,122424036.23,4.0,Yes,Shoulder,48.8566,2.3522
2022-07,UAE,Dubai,Religious,61157,9543774.69,3.5,No,Shoulder,25.2048,55.2708
2022-07,USA,Orlando,Beach,254087,57264557.65,4.2,No,Peak,28.5383,-81.3792
2024-04,India,Mumbai,Historical,9000,1700849.67,4.4,No,Peak,19.076,72.8777
2022-11,France,Paris,Urban,222005,98017726.71,4.1,Yes,Off-Peak,48.8566,2.3522
2025-07,UAE,Abu Dhabi,Urban,517855,58890804.46,4.2,Yes,Off-Peak,24.4539,54.3773
2024-05,UAE,Abu Dhabi,Beach,200646,35598514.54,4.0,Yes,Off-Peak,24.4539,54.3773
2025-09,Brazil,Rio de Janeiro,Historical,163471,18261624.19,3.8,No,Shoulder,-22.9068,-43.1729
2024-10,Japan,Tokyo,Luxury,410910,179683649.56,4.4,No,Shoulder,35.6762,139.6503
2022-06,Japan,Nara,Luxury,318369,131813541.68,4.5,Yes,Peak,34.6851,135.8048
2023-02,Thailand,Bangkok,Nature,180284,22839967.13,4.0,No,Peak,13.7563,100.5018
2025-11,Italy,Florence,Historical,340281,38179580.31,4.2,No,Off-Peak,43.7696,11.2558
2025-09,Switzerland,Geneva,Luxury,17964,2184996.74,3.5,Yes,Peak,46.2044,6.1432
2024-11,Brazil,Rio de Janeiro,Religious,304990,123466240.34,3.7,No,Shoulder,-22.9068,-43.1729
2022-12,Brazil,Sao Paulo,Urban,44285,10145709.65,4.3,No,Peak,-23.5505,-46.6333
2022-04,UAE,Abu Dhabi,Wildlife,254119,106910136.06,4.8,Yes,Off-Peak,24.4539,54.3773
2024-08,USA,Orlando,Historical,298964,131491469.93,3.6,No,Shoulder,28.5383,-81.3792
2025-11,Thailand,Phuket,Luxury,287507,87356782.11,3.4,No,Peak,7.8804,98.3923
2024-10,UAE,Sharjah,Religious,512993,196874624.82,4.1,Yes,Peak,25.3463,55.4209
2024-10,USA,San Francisco,Beach,147239,21244058.39,4.8,Yes,Peak,37.7749,-122.4194
2022-04,Japan,Tokyo,Religious,483621,164776716.09,3.7,No,Shoulder,35.6762,139.6503
2025-08,UAE,Sharjah,Beach,134890,22866160.94,4.1,No,Peak,25.3463,55.4209
2023-11,Thailand,Chiang Mai,Religious,583115,81927679.29,4.8,Yes,Off-Peak,18.7883,98.9853
2022-11,India,Mysuru,Nature,57062,22661097.07,4.4,Yes,Off-Peak,12.2958,76.6394
2025-08,UAE,Sharjah,Beach,26026,6647455.94,3.4,Yes,Shoulder,25.3463,55.4209
2025-03,India,Kerala,Urban,269650,92682474.87,4.5,No,Off-Peak,10.8505,76.2711
2023-05,UAE,Abu Dhabi,Nature,486294,122875924.56,4.4,No,Shoulder,24.4539,54.3773
2025-07,France,Paris,Religious,541361,155770744.99,4.3,No,Off-Peak,48.8566,2.3522
2023-10,France,Cannes,Urban,71938,22805788.78,4.8,No,Shoulder,43.5528,7.0174
2024-10,USA,Las Vegas,Nature,162212,66974772.91,4.6,No,Shoulder,36.1699,-115.1398
2025-06,Australia,Melbourne,Wildlife,31691,14231273.5,3.7,No,Off-Peak,-37.8136,144.9631
2025-02,UAE,Sharjah,Nature,42034,8699852.99,4.5,No,Shoulder,25.3463,55.4209
2025-07,Australia,Gold Coast,Adventure,183243,34577972.34,4.0,No,Shoulder,-28.0167,153.4
2025-06,Switzerland,Zurich,Historical,356936,57907083.37,3.6,No,Off-Peak,47.3769,8.5417
2025-02,Australia,Gold Coast,Urban,278216,69996761.96,3.4,Yes,Shoulder,-28.0167,153.4
2024-07,Brazil,Salvador,Nature,79675,21127947.88,4.8,No,Shoulder,-12.9777,-38.5016
2022-10,USA,San Francisco,Adventure,61688,27584943.11,3.8,No,Peak,37.7749,-122.4194
2024-08,Australia,Melbourne,Religious,89736,28130632.04,3.5,Yes,Peak,-37.8136,144.9631
2022-11,Thailand,Phuket,Adventure,224553,58640561.64,4.6,Yes,Peak,7.8804,98.3923
2024-02,Brazil,Sao Paulo,Luxury,455268,199030103.79,3.9,Yes,Shoulder,-23.5505,-46.6333
2023-09,Japan,Osaka,Nature,19760,1711788.38,3.2,Yes,Peak,34.6937,135.5023
2022-07,Australia,Gold Coast,Luxury,140193,37324212.85,3.8,Yes,Peak,-28.0167,153.4
2025-11,USA,Orlando,Religious,483073,116157866.56,4.4,Yes,Off-Peak,28.5383,-81.3792
2022-11,Thailand,Phuket,Luxury,202579,17639799.65,3.6,Yes,Peak,7.8804,98.3923
2023-12,India,Agra,Beach,134144,29353551.06,4.4,Yes,Shoulder,27.1767,78.0081
2022-04,India,Jaipur,Historical,25700,6019118.85,3.9,No,Off-Peak,26.9124,75.7873
2023-08,Italy,Venice,Luxury,14756,4792983.32,4.4,No,Shoulder,45.4408,12.3155
2024-03,Brazil,Salvador,Historical,148826,40076813.45,4.3,No,Peak,-12.9777,-38.5016
2025-03,France,Cannes,Nature,213296,78459824.28,4.7,Yes,Off-Peak,43.5528,7.0174
2022-03,UAE,Abu Dhabi,Wildlife,173163,72179871.33,4.4,No,Off-Peak,24.4539,54.3773
2025-07,Japan,Tokyo,Historical,18368,7632741.88,4.7,No,Peak,35.6762,139.6503
2023-05,France,Paris,Nature,111210,27691062.78,5.0,No,Off-Peak,48.8566,2.3522
2022-03,India,Jaipur,Urban,188188,40136628.56,4.4,No,Shoulder,26.9124,75.7873
2022-01,France,Paris,Adventure,53118,17286794.17,3.5,No,Off-Peak,48.8566,2.3522
2023-12,Brazil,Sao Paulo,Religious,102466,15130302.27,3.9,No,Off-Peak,-23.5505,-46.6333
2024-03,UAE,Sharjah,Adventure,506476,61704440.01,4.5,Yes,Peak,25.3463,55.4209
2025-01,France,Cannes,Wildlife,511121,75168729.22,3.9,No,Shoulder,43.5528,7.0174
2024-08,India,Agra,Historical,511545,208919967.29,4.0,Yes,Off-Peak,27.1767,78.0081
2025-12,Australia,Sydney,Nature,555311,245348259.18,4.4,No,Shoulder,-33.8688,151.2093
2024-04,Switzerland,Lucerne,Nature,104868,27088870.52,4.4,No,Peak,47.0502,8.3093
2022-01,Switzerland,Lucerne,Adventure,62216,16615405.06,4.0,No,Peak,47.0502,8.3093
2023-04,France,Cannes,Religious,341208,149774503.17,3.3,Yes,Shoulder,43.5528,7.0174
2022-06,UAE,Abu Dhabi,Wildlife,251415,61433226.16,4.2,Yes,Off-Peak,24.4539,54.3773
2024-08,Thailand,Phuket,Beach,129473,15274969.34,3.9,Yes,Peak,7.8804,98.3923
2024-09,Brazil,Salvador,Nature,324394,104519913.51,4.0,No,Off-Peak,-12.9777,-38.5016
2023-10,India,Kerala,Wildlife,481535,166208298.85,3.9,No,Peak,10.8505,76.2711
2023-10,France,Nice,Religious,7303,2826677.55,4.9,No,Shoulder,43.7102,7.262
2022-03,Switzerland,Geneva,Adventure,116486,30542185.69,4.7,No,Peak,46.2044,6.1432
2022-08,USA,Las Vegas,Luxury,201653,32217720.02,4.7,Yes,Shoulder,36.1699,-115.1398
2022-03,Australia,Sydney,Historical,439603,160760053.86,4.0,Yes,Off-Peak,-33.8688,151.2093
2024-04,India,Goa,Wildlife,585099,246921855.34,4.6,Yes,Shoulder,15.2993,74.124
2022-07,Brazil,Rio de Janeiro,Luxury,139618,45136135.68,4.3,No,Shoulder,-22.9068,-43.1729
2023-06,UAE,Abu Dhabi,Luxury,265297,115809995.66,4.9,No,Peak,24.4539,54.3773
2023-08,Italy,Milan,Religious,542179,186180750.87,4.9,Yes,Peak,45.4642,9.19
2025-08,Japan,Osaka,Adventure,367066,162644791.25,4.4,Yes,Shoulder,34.6937,135.5023
2025-10,Switzerland,Lucerne,Historical,343041,124004779.36,4.2,No,Shoulder,47.0502,8.3093
2022-01,Switzerland,Geneva,Historical,447904,40020532.47,3.5,Yes,Peak,46.2044,6.1432
2025-08,USA,Las Vegas,Urban,305538,40996631.86,3.3,No,Peak,36.1699,-115.1398
2024-05,Switzerland,Zurich,Historical,381105,117365198.12,4.4,Yes,Shoulder,47.3769,8.5417
2024-09,Switzerland,Geneva,Urban,254136,85487880.89,3.3,No,Off-Peak,46.2044,6.1432
2024-12,UAE,Sharjah,Beach,332841,28223964.19,3.7,No,Peak,25.3463,55.4209
2023-07,Australia,Melbourne,Wildlife,207897,30279695.45,4.4,Yes,Peak,-37.8136,144.9631
2022-03,Switzerland,Zurich,Luxury,400521,73404096.92,3.7,Yes,Shoulder,47.3769,8.5417
2024-06,USA,New York,Adventure,351620,33325846.71,4.9,Yes,Shoulder,40.7128,-74.006
2024-08,Brazil,Salvador,Religious,320783,34312840.48,4.5,Yes,Peak,-12.9777,-38.5016
2022-11,Switzerland,Zurich,Luxury,534678,150212254.13,3.9,No,Peak,47.3769,8.5417
2023-12,Japan,Osaka,Urban,352148,56634116.08,4.6,No,Shoulder,34.6937,135.5023
2024-05,India,Jaipur,Nature,367814,152519110.34,4.3,Yes,Peak,26.9124,75.7873
2024-01,Australia,Perth,Urban,123881,34672781.27,3.7,No,Shoulder,-31.9505,115.8605
2022-03,Switzerland,Geneva,Urban,515451,212553536.83,3.5,Yes,Peak,46.2044,6.1432
2023-02,Italy,Rome,Nature,73652,29463143.36,4.0,Yes,Peak,41.9028,12.4964
2025-06,Switzerland,Lucerne,Historical,461379,164412224.64,3.5,No,Shoulder,47.0502,8.3093
2022-05,Australia,Sydney,Beach,96772,14114883.33,3.7,Yes,Shoulder,-33.8688,151.2093
2024-01,Japan,Osaka,Wildlife,432433,135429534.69,4.0,Yes,Off-Peak,34.6937,135.5023
2025-12,France,Paris,Beach,71309,24197022.81,3.3,Yes,Off-Peak,48.8566,2.3522
2024-05,USA,New York,Luxury,300192,67901000.51,4.4,No,Peak,40.7128,-74.006
2025-12,Switzerland,Zurich,Luxury,148006,55473397.96,4.7,No,Shoulder,47.3769,8.5417
2022-01,Italy,Florence,Adventure,396255,49768442.72,3.2,No,Shoulder,43.7696,11.2558
2023-02,Switzerland,Zurich,Religious,324491,51380770.97,4.8,Yes,Peak,47.3769,8.5417
2023-01,Italy,Venice,Historical,270018,39720310.52,4.6,Yes,Shoulder,45.4408,12.3155
2022-05,Thailand,Chiang Mai,Urban,581365,190992089.1,3.7,Yes,Shoulder,18.7883,98.9853
2023-11,Brazil,Sao Paulo,Adventure,351922,115563920.9,3.6,No,Shoulder,-23.5505,-46.6333
2024-08,France,Nice,Wildlife,338222,68147690.89,4.4,Yes,Shoulder,43.7102,7.262
2024-04,Brazil,Sao Paulo,Adventure,336699,27537869.32,3.6,Yes,Shoulder,-23.5505,-46.6333
2022-09,UAE,Abu Dhabi,Religious,381948,154619332.62,4.0,No,Off-Peak,24.4539,54.3773
2022-12,Thailand,Chiang Mai,Historical,119119,46630729.73,4.7,Yes,Shoulder,18.7883,98.9853
2025-11,Japan,Osaka,Historical,85176,34928881.95,4.7,Yes,Shoulder,34.6937,135.5023
2022-03,Brazil,Sao Paulo,Urban,228095,64113775.11,5.0,No,Shoulder,-23.5505,-46.6333
2023-03,Italy,Florence,Urban,416564,53960061.8,4.1,Yes,Off-Peak,43.7696,11.2558
2025-04,Australia,Sydney,Adventure,255484,92016713.29,3.5,Yes,Peak,-33.8688,151.2093
2025-12,Brazil,Salvador,Wildlife,158300,67672434.05,3.3,No,Peak,-12.9777,-38.5016
2023-03,France,Lyon,Beach,392380,128456058.56,4.1,No,Off-Peak,45.764,4.8357
2022-03,Thailand,Phuket,Religious,53693,6346150.43,4.9,No,Shoulder,7.8804,98.3923
2025-06,USA,Las Vegas,Luxury,399956,86054456.11,4.4,Yes,Shoulder,36.1699,-115.1398
2024-10,USA,San Francisco,Luxury,238726,50269074.03,4.8,No,Off-Peak,37.7749,-122.4194
2022-09,Brazil,Rio de Janeiro,Wildlife,531214,75046808.6,3.3,No,Peak,-22.9068,-43.1729
2023-12,Italy,Venice,Historical,170001,55184121.15,3.9,No,Shoulder,45.4408,12.3155
2024-07,France,Cannes,Nature,507073,151408261.97,4.4,No,Peak,43.5528,7.0174
2025-01,Japan,Tokyo,Adventure,139097,18061453.03,4.1,Yes,Peak,35.6762,139.6503
2024-10,Italy,Florence,Luxury,193783,58476400.57,4.2,Yes,Shoulder,43.7696,11.2558
2024-05,USA,New York,Wildlife,232114,93054940.74,3.5,No,Shoulder,40.7128,-74.006
2023-05,Italy,Venice,Adventure,540617,188107206.86,3.8,No,Shoulder,45.4408,12.3155
2024-01,Brazil,Rio de Janeiro,Luxury,245977,31711080.19,3.2,No,Peak,-22.9068,-43.1729
2024-07,Brazil,Rio de Janeiro,Beach,191040,77326969.65,4.2,Yes,Peak,-22.9068,-43.1729
2025-03,Thailand,Chiang Mai,Beach,141659,58346298.21,4.6,No,Shoulder,18.7883,98.9853
2025-09,UAE,Abu Dhabi,Luxury,50548,8335866.38,4.6,No,Off-Peak,24.4539,54.3773
2024-04,Brazil,Salvador,Adventure,107463,18717010.22,4.6,Yes,Off-Peak,-12.9777,-38.5016
2023-05,Brazil,Salvador,Nature,433497,35557027.03,4.5,Yes,Shoulder,-12.9777,-38.5016
2022-01,Switzerland,Zurich,Luxury,550009,177203035.22,4.4,No,Off-Peak,47.3769,8.5417
2024-04,Australia,Sydney,Urban,167297,29558380.44,4.2,No,Shoulder,-33.8688,151.2093
2024-03,USA,San Francisco,Wildlife,218588,31941445.0,4.2,No,Off-Peak,37.7749,-122.4194
2025-12,USA,Orlando,Adventure,422469,167445419.77,4.4,Yes,Off-Peak,28.5383,-81.3792
2024-09,Italy,Rome,Luxury,229875,85249147.31,4.6,Yes,Peak,41.9028,12.4964
2022-06,UAE,Sharjah,Adventure,10547,2684395.06,4.3,Yes,Peak,25.3463,55.4209
2022-06,USA,Las Vegas,Beach,393848,137083933.74,4.9,No,Shoulder,36.1699,-115.1398
2022-12,Switzerland,Geneva,Wildlife,65254,15818852.36,3.6,No,Peak,46.2044,6.1432
2025-08,India,Kerala,Beach,182715,38937260.7,4.4,Yes,Peak,10.8505,76.2711
2025-07,USA,San Francisco,Luxury,375281,86320956.39,3.6,Yes,Shoulder,37.7749,-122.4194
2023-07,France,Paris,Religious,581289,121236995.36,4.7,Yes,Shoulder,48.8566,2.3522
2025-01,Japan,Nara,Beach,428579,75691241.66,3.9,Yes,Shoulder,34.6851,135.8048
2022-08,France,Lyon,Urban,361480,146096417.26,4.7,No,Shoulder,45.764,4.8357
2024-07,Thailand,Phuket,Nature,595525,214546882.89,4.9,No,Shoulder,7.8804,98.3923
2024-07,Thailand,Chiang Mai,Historical,33679,5907071.39,3.9,Yes,Shoulder,18.7883,98.9853
2023-11,Japan,Osaka,Beach,437459,148431091.74,3.7,No,Peak,34.6937,135.5023
2022-05,UAE,Sharjah,Adventure,363605,93201239.98,3.8,No,Peak,25.3463,55.4209
2023-04,Japan,Nara,Nature,214365,86370814.9,3.6,Yes,Peak,34.6851,135.8048
2022-07,Brazil,Sao Paulo,Historical,168573,70879823.22,4.4,No,Shoulder,-23.5505,-46.6333
2023-12,India,Goa,Religious,510719,133893126.58,5.0,No,Off-Peak,15.2993,74.124
2023-03,Italy,Florence,Adventure,422206,42235302.64,4.6,No,Shoulder,43.7696,11.2558
2025-08,India,Mumbai,Adventure,417842,104110570.99,3.4,No,Off-Peak,19.076,72.8777
2024-01,India,Goa,Historical,225989,45290770.51,4.3,No,Peak,15.2993,74.124
2023-06,Switzerland,Geneva,Wildlife,253658,110253698.28,3.8,Yes,Off-Peak,46.2044,6.1432
2025-09,UAE,Dubai,Religious,444450,95591797.06,3.9,No,Peak,25.2048,55.2708
2022-07,Brazil,Rio de Janeiro,Urban,244669,92365582.61,4.2,No,Peak,-22.9068,-43.1729
2022-01,Italy,Venice,Adventure,500962,118208319.83,3.4,No,Off-Peak,45.4408,12.3155
2025-01,USA,Orlando,Beach,594444,135181739.46,4.4,Yes,Peak,28.5383,-81.3792
2024-05,USA,San Francisco,Religious,105979,18664446.56,3.8,No,Off-Peak,37.7749,-122.4194
